Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786984494,28,,Aggregated,4.300000,0.000000,9,12,18,36,1500,2200,5900,8900,16000,17000,17000,1007,0,9,444.8900480637102,4.119699995499104,16904.765199986286,13.395233366434955
1786984495,28,,Aggregated,5.100000,0.000000,9,12,17,35,1500,2200,5900,8900,16000,17000,17000,1019,0,9,439.72796143304055,4.119699995499104,16904.765199986286,13.273797841020608
1786984496,28,,Aggregated,5.800000,0.000000,9,12,17,35,1500,2100,5900,8900,16000,17000,17000,1024,0,9,437.60682871118206,4.029200004879385,16904.765199986286,13.2314453125
1786984497,28,,Aggregated,6.800000,0.000000,9,12,17,31,1400,2100,5900,8900,16000,17000,17000,1035,0,9,433.01751285061414,3.384399984497577,16904.765199986286,13.12463768115942
1786984498,28,,Aggregated,7.100000,0.000000,9,12,17,30,1400,2100,5900,8900,16000,17000,17000,1043,0,9,429.7338212851532,3.384399984497577,16904.765199986286,13.039309683604985
1786984499,28,,Aggregated,7.400000,0.000000,9,12,16,29,1400,2100,5900,8900,16000,17000,17000,1052,0,9,426.1007765213407,3.384399984497577,16904.765199986286,12.94486692015209
1786984500,28,,Aggregated,8.100000,0.000000,9,12,16,28,1400,2100,5900,8900,16000,17000,17000,1063,0,9,421.7531467548191,3.384399984497577,16904.765199986286,12.843838193791157
1786984501,28,,Aggregated,8.500000,0.000000,9,12,16,28,1400,2100,5900,8900,16000,17000,17000,1066,0,9,420.5805812386283,3.384399984497577,16904.765199986286,12.813320825515948
1786984502,28,,Aggregated,9.000000,0.000000,9,12,16,28,1300,2100,5900,8900,16000,17000,17000,1080,0,9,415.2089946300731,3.255799994803965,16904.765199986286,12.709259259259259
1786984503,28,,Aggregated,8.200000,0.000000,9,11,15,26,1300,2100,5900,8900,16000,17000,17000,1090,0,9,411.4490348629978,3.255799994803965,16904.765199986286,12.611009174311926
1786984504,28,,Aggregated,8.400000,0.000000,9,11,15,24,1300,2100,5600,7900,16000,17000,17000,1101,0,9,407.3863730251579,3.255799994803965,16904.765199986286,12.516802906448683
1786984505,28,,Aggregated,9.000000,0.000000,9,11,15,23,1300,2100,5600,7900,16000,17000,17000,1111,0,9,403.76629910066526,3.0374000198207796,16904.765199986286,12.422142214221422
1786984506,28,,Aggregated,9.200000,0.000000,9,11,15,23,1300,2100,5600,7900,16000,17000,17000,1123,0,9,399.5125310781921,3.0374000198207796,16904.765199986286,12.322350845948353
1786984507,28,,Aggregated,9.200000,0.000000,9,11,15,22,1300,2100,5600,7900,16000,17000,17000,1130,0,9,397.0681609742475,3.0374000198207796,16904.765199986286,12.269911504424778
1786984508,28,,Aggregated,9.200000,0.000000,8,11,15,22,1200,2100,5600,7900,16000,17000,17000,1139,0,8,393.9711930649008,3.0374000198207796,16904.765199986286,12.188762071992976
1786984509,28,,Aggregated,9.700000,0.000000,8,11,14,21,1200,2100,5600,7900,16000,17000,17000,1150,0,8,390.25795556599803,3.0374000198207796,16904.765199986286,12.091304347826087
1786984510,28,,Aggregated,9.400000,0.000000,8,10,14,21,1200,2100,5100,7900,16000,17000,17000,1159,0,8,387.27179232176604,3.0374000198207796,16904.765199986286,12.024158757549612
1786984511,28,,Aggregated,9.500000,0.000000,8,10,14,21,1100,2100,5100,7900,16000,17000,17000,1169,0,8,383.9977907621954,3.0374000198207796,16904.765199986286,11.938408896492728
1786984512,28,,Aggregated,9.800000,0.000000,8,10,14,20,1100,2100,5100,7900,16000,17000,17000,1177,0,8,381.41825667037665,3.0374000198207796,16904.765199986286,11.881903143585387
1786984513,28,,Aggregated,10.100000,0.000000,8,10,14,20,1100,2100,5100,7900,16000,17000,17000,1184,0,8,379.1966706934594,3.0374000198207796,16904.765199986286,11.82347972972973
1786984514,28,,Aggregated,10.400000,0.000000,8,10,14,20,1100,2100,5100,7900,16000,17000,17000,1192,0,8,376.6871817961695,3.0374000198207796,16904.765199986286,11.768456375838927
1786984515,28,,Aggregated,9.500000,0.000000,8,10,14,19,1100,2100,4400,7800,16000,17000,17000,1206,0,8,372.3794797687926,3.0374000198207796,16904.765199986286,11.655058043117744
1786984516,28,,Aggregated,9.400000,0.000000,8,10,14,19,1000,2100,4400,7800,16000,17000,17000,1212,0,8,370.55921080951015,3.0374000198207796,16904.765199986286,11.607260726072607
1786984517,28,,Aggregated,9.100000,0.000000,8,10,14,19,980,2000,4400,7800,16000,17000,17000,1229,0,8,365.5029173320549,3.0374000198207796,16904.765199986286,11.495524816924329
1786984518,28,,Aggregated,9.400000,0.000000,8,10,13,19,900,2000,4400,7800,16000,17000,17000,1236,0,8,363.46271780026024,3.0374000198207796,16904.765199986286,11.452265372168284
